,Project Name,Builder Name,Parent Builder,Status,State,County,City,Zip Code,Master Plan,Product Type,Unit Size Min,Unit Size Max,Sales Office Phone Number,Website,Typical Lot Size,Lot Dimension,Lot Width,Sales Rate,Sales Rate (Last 3 Months),Sales Rate (Last 6 Months),Sales Rate (Last 12 Months),Sold Out Date,Sales Change Date,Open Date,Total Units Planned,Total Units Sold,Total Remaining,Last Price Change Date,MinPrice,MaxPrice,Lat,Long,HOA ($/SF),HOA1,HOA2,Assessments,Assessments Description,Characteristics,County Code,Project Key,Plan Name (1),# of Beds (1),# of Baths (1),# of Floors (1),Garage (1),Square Footage (1),Price (1)
64,Linea Palm Springs,Alta Verde Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92264,,Detached,4453,4869,(760) 297-2233,https://goo.gl/KCQXyw,21780,,,0.3,0,-0.2,0.3,,7/18/2018,11/15/2016,14,6,8,7/18/2018,2700000,2790000,33.775867,-116.53339,,340,,1.25%,,,6065,207192,Residence L,4,4.5,1,3,4821,2700000
65,Linea Palm Springs,Alta Verde Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92264,,Detached,4453,4869,(760) 297-2233,https://goo.gl/KCQXyw,21780,,,0.3,0,-0.2,0.3,,7/18/2018,11/15/2016,14,6,8,7/18/2018,2700000,2790000,33.775867,-116.53339,,340,,1.25%,,,6065,207192,Residence T,4,4.5,1,3,4869,2790000
66,Olive Grove,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1829,2462,(909) 248-7929,https://goo.gl/rmedAq,2500,,,4.2,2.7,3.2,,,8/10/2018,9/30/2017,57,44,13,8/10/2018,478990,553210,33.960548,-117.61663,,300,,1.90%,.85% additional tax assessment.,,6071,208608,Residence One,3,2.5,2,2,1829,478990
67,Olive Grove,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1829,2462,(909) 248-7929,https://goo.gl/rmedAq,2500,,,4.2,2.7,3.2,,,8/10/2018,9/30/2017,57,44,13,8/10/2018,478990,553210,33.960548,-117.61663,,300,,1.90%,.85% additional tax assessment.,,6071,208608,Residence Two,3,2.5,2,2,1932,489770
68,Olive Grove,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1829,2462,(909) 248-7929,https://goo.gl/rmedAq,2500,,,4.2,2.7,3.2,,,8/10/2018,9/30/2017,57,44,13,8/10/2018,478990,553210,33.960548,-117.61663,,300,,1.90%,.85% additional tax assessment.,,6071,208608,Residence Three,4,3,2,2,2078,522030
69,Olive Grove,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1829,2462,(909) 248-7929,https://goo.gl/rmedAq,2500,,,4.2,2.7,3.2,,,8/10/2018,9/30/2017,57,44,13,8/10/2018,478990,553210,33.960548,-117.61663,,300,,1.90%,.85% additional tax assessment.,,6071,208608,Residence Four,4,3.5,2,2,2462,553210
70,Autumn Field,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1838,2120,(888) 213-1794,https://goo.gl/bC2nnr,,,,3.7,0.3,3.2,,,7/9/2018,10/4/2017,82,34,48,8/9/2018,487696,543530,33.961021,-117.6134,,300,,1.90%,1.05 + 0.85 (Mello roos) = 1.90 total tax rate,Zero Lot Line,6071,208603,Residence One,3,3,2,2,1838,498550
71,Autumn Field,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1838,2120,(888) 213-1794,https://goo.gl/bC2nnr,,,,3.7,0.3,3.2,,,7/9/2018,10/4/2017,82,34,48,8/9/2018,487696,543530,33.961021,-117.6134,,300,,1.90%,1.05 + 0.85 (Mello roos) = 1.90 total tax rate,Zero Lot Line,6071,208603,Residence Two,4,3.5,2,2,1947,487696
72,Autumn Field,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1838,2120,(888) 213-1794,https://goo.gl/bC2nnr,,,,3.7,0.3,3.2,,,7/9/2018,10/4/2017,82,34,48,8/9/2018,487696,543530,33.961021,-117.6134,,300,,1.90%,1.05 + 0.85 (Mello roos) = 1.90 total tax rate,Zero Lot Line,6071,208603,Residence Three,4,3.5,2,2,2040,542433
73,Autumn Field,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1838,2120,(888) 213-1794,https://goo.gl/bC2nnr,,,,3.7,0.3,3.2,,,7/9/2018,10/4/2017,82,34,48,8/9/2018,487696,543530,33.961021,-117.6134,,300,,1.90%,1.05 + 0.85 (Mello roos) = 1.90 total tax rate,Zero Lot Line,6071,208603,Residence Four,4,3.5,2,2,2120,543530
74,Sunrise at the Harvest,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,2438,2749,(951) 777-2525,https://goo.gl/vNk5xd,5500,,,4.4,4,3.8,,,7/12/2018,1/20/2018,56,25,31,7/12/2018,568880,598880,33.96138,-117.61179,,300,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6071,204264,Residence One,3,2.5,2,2,2438,568880
75,Sunrise at the Harvest,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,2438,2749,(951) 777-2525,https://goo.gl/vNk5xd,5500,,,4.4,4,3.8,,,7/12/2018,1/20/2018,56,25,31,7/12/2018,568880,598880,33.96138,-117.61179,,300,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6071,204264,Residence Two,3,2.5,2,2,2636,588880
76,Sunrise at the Harvest,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,2438,2749,(951) 777-2525,https://goo.gl/vNk5xd,5500,,,4.4,4,3.8,,,7/12/2018,1/20/2018,56,25,31,7/12/2018,568880,598880,33.96138,-117.61179,,300,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6071,204264,Residence Three,3,3.5,2,2,2749,598880
77,Heirloom,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1385,1640,(909) 579-3288,https://goo.gl/6oOJ9H,,,,6,6,6.2,5.8,,7/10/2018,7/21/2017,104,70,34,8/12/2018,415990,439990,33.960388,-117.61297,,300,,1.80%,Tax Rate includes Mello Roos (Base Tax: 1.05),Zero Lot Line,6071,203473,Forrest,3,2.5,2,2,1385,415990
78,Heirloom,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1385,1640,(909) 579-3288,https://goo.gl/6oOJ9H,,,,6,6,6.2,5.8,,7/10/2018,7/21/2017,104,70,34,8/12/2018,415990,439990,33.960388,-117.61297,,300,,1.80%,Tax Rate includes Mello Roos (Base Tax: 1.05),Zero Lot Line,6071,203473,Ledford,3,2.5,2,2,1565,439990
79,Heirloom,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1385,1640,(909) 579-3288,https://goo.gl/6oOJ9H,,,,6,6,6.2,5.8,,7/10/2018,7/21/2017,104,70,34,8/12/2018,415990,439990,33.960388,-117.61297,,300,,1.80%,Tax Rate includes Mello Roos (Base Tax: 1.05),Zero Lot Line,6071,203473,Embrey,3,3.5,3,2,1640,428990
80,Heirloom,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91708,The Preserve at Chino,Detached,1385,1640,(909) 579-3288,https://goo.gl/6oOJ9H,,,,6,6,6.2,5.8,,7/10/2018,7/21/2017,104,70,34,8/12/2018,415990,439990,33.960388,-117.61297,,300,,1.80%,Tax Rate includes Mello Roos (Base Tax: 1.05),Zero Lot Line,6071,203473,Bryant,4,3,2,2,1630,439990
81,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Caminata,2,2.5,0,2,2169,413990
82,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Cannes,2,2,0,2,1773,324990
83,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Celebrare,2,1.5,0,3,2451,459990
84,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Incantare,2,2,1,3,2112,441990
85,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Monaco,2,2,1,2,1583,347990
86,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Naples,2,2.5,0,2,1376,277990
87,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Nice,2,2,1,2,1909,381990
88,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Refresh,2,2,1,2,1927,388990
89,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Solare,2,2,0,2,1902,350990
90,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,St. Tropez,2,2,0,2,1436,297990
91,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Tramonto,2,2.5,0,2,2231,415990
92,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Immaginare,2,2.5,1,3,2205,446990
93,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Incantare 70,2,2.5,0,2,2364,509990
94,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Immaginare 70,2,2.5,0,2,2409,514990
95,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Celebrare 70,2,2.5,1,2,2673,527990
96,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Boschetto,2,2.5,1,2,2549,461990
97,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Aria With Loft - Grand Opening!,2,2,1,2,1294,333990
98,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Muros With Loft - Grand Opening!,2,3,2,2,1342,355990
99,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Aria,2,2,1,2,1294,284990
100,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Muros,2,2,1,2,1342,291990
101,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Affirm - Grand Opening!,2,2,0,2,1622,351990
102,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Connect - Grand Opening!,3,2,0,2,1847,366990
103,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Excite - Grand Opening!,2,2.5,0,2,2039,406990
104,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Liberty - Grand Opening!,3,3,0,2,2367,445990
105,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Proclaim - Grand Opening!,3,2.5,0,2,2141,421990
106,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Reunion - Grand Opening!,2,2,0,2,1928,376990
107,Trilogy at Polo Club,Shea Homes,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,1294,2673,(760) 342-4870,https://goo.gl/EPZbaA,4950,45'x110',45,7.5,10,8.2,8.8,,7/12/2018,2/8/2014,1000,402,598,7/25/2018,277990,527990,33.672009,-116.22519,,300,,1.25%,,Active Adult,6065,19404,Unite - Grand Opening!,2,2,0,2,1448,336990
108,Springtime at Harvest,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,2085,2439,(909) 946-0050,https://goo.gl/lTcI9z,3200,,,5.8,6.3,7.3,5.3,,7/8/2018,4/15/2017,125,87,38,7/8/2018,560880,590880,34.103428,-117.69797,,299,,1.80%,Mello Roos,Gated,6071,175574,Residence Four Modeled,3,2.5,2,2,2439,590880
109,Springtime at Harvest,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,2085,2439,(909) 946-0050,https://goo.gl/lTcI9z,3200,,,5.8,6.3,7.3,5.3,,7/8/2018,4/15/2017,125,87,38,7/8/2018,560880,590880,34.103428,-117.69797,,299,,1.80%,Mello Roos,Gated,6071,175574,Residence One Modeled,3,2.5,2,2,2085,560880
110,Springtime at Harvest,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,2085,2439,(909) 946-0050,https://goo.gl/lTcI9z,3200,,,5.8,6.3,7.3,5.3,,7/8/2018,4/15/2017,125,87,38,7/8/2018,560880,590880,34.103428,-117.69797,,299,,1.80%,Mello Roos,Gated,6071,175574,Residence Two Modeled,3,2.5,2,2,2192,570880
111,Springtime at Harvest,KB Home,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,2085,2439,(909) 946-0050,https://goo.gl/lTcI9z,3200,,,5.8,6.3,7.3,5.3,,7/8/2018,4/15/2017,125,87,38,7/8/2018,560880,590880,34.103428,-117.69797,,299,,1.80%,Mello Roos,Gated,6071,175574,Residence Three Modeled,3,2.5,2,2,2230,580880
112,64 at the Riv,Unknown,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Attached,1226,1501,(760) 285-2349,https://goo.gl/Nt1bZM,,,,,,,,,5/31/2018,,64,18,46,,399000,459900,33.847702,-116.54535,,290,,,,Condominiums,6065,222135,Plan 1226,2,2,1,0,1226,399000
113,64 at the Riv,Unknown,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Attached,1226,1501,(760) 285-2349,https://goo.gl/Nt1bZM,,,,,,,,,5/31/2018,,64,18,46,,399000,459900,33.847702,-116.54535,,290,,,,Condominiums,6065,222135,Plan 1501,2,2.5,1,0,1501,459900
114,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,Cassia 1250,2,2.5,2,2,1250,289900
115,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,SageÂ 1504,3,2.5,2,2,1504,329900
116,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,Cordia 1692,5,3,2,2,1692,369900
117,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,Cordia 1731,5,3,2,2,1731,374900
118,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,Verbena 1655,3,2.5,2,2,1655,339900
119,Codorniz at La Quinta,RJT Homes,,ACTIVE PROJECT,CA,Riverside,La Quinta,92253,,Detached,1250,1731,(760) 564-7330 *,https://goo.gl/pD7owz,2279,43'x53',43,0.9,1.3,1.2,1.1,,4/23/2018,7/1/2006,142,126,16,6/4/2018,289900,374900,33.669231,-116.26759,,285,,1.25%,No Mello Roos or Special Assessment Fee's.,Temporarily Sold Out,6065,17851,Lantana 1655/1660,2,2.5,2,2,1655,329900
120,Upland Central,MBK Homes,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Attached,1839,2295,(909) 946-2200,https://goo.gl/mH5BAM,,,,2.2,1.7,3.2,2.1,,7/8/2018,10/17/2015,78,72,6,7/8/2018,453800,499800,34.102146,-117.6889,,282,,1.06%,No Mello Roos,Condominiums,6071,20744,Upland Central Residence 1,2,3.5,3,2,1839,459300
121,Upland Central,MBK Homes,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Attached,1839,2295,(909) 946-2200,https://goo.gl/mH5BAM,,,,2.2,1.7,3.2,2.1,,7/8/2018,10/17/2015,78,72,6,7/8/2018,453800,499800,34.102146,-117.6889,,282,,1.06%,No Mello Roos,Condominiums,6071,20744,Upland Central Residence 2,3,3.5,3,2,1976,453800
122,Upland Central,MBK Homes,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Attached,1839,2295,(909) 946-2200,https://goo.gl/mH5BAM,,,,2.2,1.7,3.2,2.1,,7/8/2018,10/17/2015,78,72,6,7/8/2018,453800,499800,34.102146,-117.6889,,282,,1.06%,No Mello Roos,Condominiums,6071,20744,Upland Central Residence 3,2,3.5,3,2,2295,499800
123,Sorrel at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2229,2620,(888) 524-6637,https://goo.gl/8TsJBa,4600,,,2.1,2.7,1.7,,,7/25/2018,11/18/2017,83,17,66,7/25/2018,450990,479990,33.760818,-117.45633,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182034,Residence One Modeled,3,2.5,2,2,2229,450990
124,Sorrel at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2229,2620,(888) 524-6637,https://goo.gl/8TsJBa,4600,,,2.1,2.7,1.7,,,7/25/2018,11/18/2017,83,17,66,7/25/2018,450990,479990,33.760818,-117.45633,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182034,Residence Three Modeled,3,2.5,2,2,2402,466990
125,Sorrel at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2229,2620,(888) 524-6637,https://goo.gl/8TsJBa,4600,,,2.1,2.7,1.7,,,7/25/2018,11/18/2017,83,17,66,7/25/2018,450990,479990,33.760818,-117.45633,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182034,Residence Five Modeled,4,2.5,2,2,2620,479990
126,Caraway at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2282,2787,(888) 524-6637,https://goo.gl/X8BENw,4700,,,2.7,3,2.7,,,7/25/2018,11/18/2017,87,22,65,7/25/2018,454990,488990,33.763092,-117.45345,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182035,Residence Two Modeled,3,2.5,2,2,2282,454990
127,Caraway at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2282,2787,(888) 524-6637,https://goo.gl/X8BENw,4700,,,2.7,3,2.7,,,7/25/2018,11/18/2017,87,22,65,7/25/2018,454990,488990,33.763092,-117.45345,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182035,Residence Four Modeled,4,3,2,2,2537,473990
128,Caraway at Terramor,KB Home,,ACTIVE PROJECT,CA,Riverside,Temescal Valley,92883,Terramor,Detached,2282,2787,(888) 524-6637,https://goo.gl/X8BENw,4700,,,2.7,3,2.7,,,7/25/2018,11/18/2017,87,22,65,7/25/2018,454990,488990,33.763092,-117.45345,,275,,1.90%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.1),,6065,182035,Residence Six Modeled,3,2.5,2,2,2787,488990
